image_id,source_identity,source_dataset,source_id,site_id,camera_id,timestamp,group_id,polarity,split,image_path,label_path,cohort,source_sha256,decoded_sha256,phash,annotation_count,classes_present,review_status,task_id
open-images-test-67288724388d8087,open_images:test:67288724388d8087,open_images,67288724388d8087,,,,duplicate-e656cde8cfd98bed86f8,positive,train,images/train/open-images-test-67288724388d8087.jpg,labels/train/open-images-test-67288724388d8087.txt,public_v2,722a2ee96413bbcedbc33f9179393c7143c53de2bdd73420358e58f9ef199ac1,ba807d58a93010c2ddffdec615c6424c9794c7fc633ab7d52ef02e6b22a88393,8453e13ed224df53,2,car;truck,source_verified,
open-images-test-6731e21781304bc6,open_images:test:6731e21781304bc6,open_images,6731e21781304bc6,,,,duplicate-032dac0abb8f16e2bb2b,positive,train,images/train/open-images-test-6731e21781304bc6.jpg,labels/train/open-images-test-6731e21781304bc6.txt,public_v2,8c90da2f4929d46260baeb17318791a4eb298f5ac31234db422a50ef3d35c8e3,f9042890da329a2c0f618b9e02a794d59a77f7faaa23453186afa99ddc733bc6,cc41d72eb85116d7,4,bicycle;person,complete,
open-images-test-6736c7b5bf7eb7aa,open_images:test:6736c7b5bf7eb7aa,open_images,6736c7b5bf7eb7aa,,,,duplicate-391cf82cb4fe56aa7834,positive,train,images/train/open-images-test-6736c7b5bf7eb7aa.jpg,labels/train/open-images-test-6736c7b5bf7eb7aa.txt,public_v2,cb2048b5d437e753ddb1795ca9c4934102b84625effcfd93202ea4cfd9e30040,fb71cf45fce2ad9247325917182cd2967611f2211765b201f7b5c7a604bedb07,da8d4d4464b73363,12,person,source_verified,
open-images-test-673e9a78b5adfe3e,open_images:test:673e9a78b5adfe3e,open_images,673e9a78b5adfe3e,,,,duplicate-705a4602acbb40e63680,positive,train,images/train/open-images-test-673e9a78b5adfe3e.jpg,labels/train/open-images-test-673e9a78b5adfe3e.txt,public_v2,0728e2a988ba1e4f34e41666ac87df5cb04d3acb150eb741a346cfce65092b77,414898bb322dbc23641d9ea1ca42bcf325c14fa506f6c4646547e60d29de28d8,99cc665b99a66649,1,person,source_verified,
open-images-test-6753f4efd3d15783,open_images:test:6753f4efd3d15783,open_images,6753f4efd3d15783,,,,duplicate-c2751a882e81e485a961,positive,train,images/train/open-images-test-6753f4efd3d15783.jpg,labels/train/open-images-test-6753f4efd3d15783.txt,public_v2,abd505c5387471023b6008a69df3f1187e6d644a7c18bc74cedcc0344e1bd85c,3722c092fb9a25b7642863fdb6fd962b703c23efc41d998547af2864e7cf9258,be9864de5098d2d9,2,car;motorcycle,source_verified,
open-images-test-677e3160f07a0350,open_images:test:677e3160f07a0350,open_images,677e3160f07a0350,,,,duplicate-55399311f9c39c7f680e,positive,train,images/train/open-images-test-677e3160f07a0350.jpg,labels/train/open-images-test-677e3160f07a0350.txt,public_v2,4c727682bf35495f8788f753a7e529a06816a9f25108b5be578bd9d1cfa227f0,e67d7fcd8d8c47ab5aeee94d79771911063214614b0166331d3c8c84d8805563,9b9595353b9b9424,1,person,source_verified,
open-images-test-67b687e9b924ebdd,open_images:test:67b687e9b924ebdd,open_images,67b687e9b924ebdd,,,,duplicate-4915c0a4dc59003f1f96,positive,train,images/train/open-images-test-67b687e9b924ebdd.jpg,labels/train/open-images-test-67b687e9b924ebdd.txt,public_v2,48e34328aa8fdaf87e4e8b6f985a806f8f07c750bb7ee220129e1bd99b76a1f5,7b9b9108ad05dc2845cac34bdb8f200a889643b7b16e3250451c559905b20508,b6938b399c256a72,3,car,source_verified,
open-images-test-684b5fbfedae9a42,open_images:test:684b5fbfedae9a42,open_images,684b5fbfedae9a42,,,,duplicate-33251d42489b1652c73f,positive,train,images/train/open-images-test-684b5fbfedae9a42.jpg,labels/train/open-images-test-684b5fbfedae9a42.txt,public_v2,81a7756638d2d684f1e0f5af0bf99338659fee0b525c7a89f01bcfc610ccde11,44c7c8d8d7862f91a98f26bd807f93fdbf3f2c5d55a8d31e186d41328c00e4b3,ac4ccf5fd0d86930,2,bicycle;person,source_verified,
open-images-test-6897144164d423a3,open_images:test:6897144164d423a3,open_images,6897144164d423a3,,,,duplicate-08a9fbb80d405a5461ea,positive,train,images/train/open-images-test-6897144164d423a3.jpg,labels/train/open-images-test-6897144164d423a3.txt,public_v2,fdf765c6b177112590b151ffb13dbf22b273f639ee2ad4aa33ce7bdd54cb2410,fb489337163957215f5c44617d01454c558baca5e26e8e79b424a6bbe6fe0587,b8b0849ec5417bdb,5,bus;person,complete,
open-images-test-68a32d28ef629d9c,open_images:test:68a32d28ef629d9c,open_images,68a32d28ef629d9c,,,,duplicate-85c6714e7c0322be7fbb,positive,train,images/train/open-images-test-68a32d28ef629d9c.jpg,labels/train/open-images-test-68a32d28ef629d9c.txt,public_v2,f19086736ef69d208a6a4fcdf4f2fdd72e89c650eb5551b20d0fe698760e6fe9,e702de7190cfb14e2ee54788144d2d39e40e7fb66beaf2abc103abddebc53876,ab503d75c66ed842,2,person,source_verified,
open-images-test-68c3b689efcc8de9,open_images:test:68c3b689efcc8de9,open_images,68c3b689efcc8de9,,,,duplicate-1ac0f351634e294b194a,positive,train,images/train/open-images-test-68c3b689efcc8de9.jpg,labels/train/open-images-test-68c3b689efcc8de9.txt,public_v2,8f1d3c2659c0af0684c848602bfc80ea392cd98771198426a7e70171afe684d8,5694c25f98b441d6f795be47429187dc5ae67050aa3b304aa087e1f204c6b395,99bb004ce6c71d3b,5,person,source_verified,
open-images-test-68d36a3fa8d2aa63,open_images:test:68d36a3fa8d2aa63,open_images,68d36a3fa8d2aa63,,,,duplicate-2c49d421706098ab6c0d,positive,train,images/train/open-images-test-68d36a3fa8d2aa63.jpg,labels/train/open-images-test-68d36a3fa8d2aa63.txt,public_v2,f189f9d82c695ca7bea560cbf089da5dd254723737e49070da22994a993970ed,9858163d79f23a5e691ca12adfc1a2832a2ce8c6bb3ad5cbd5e12b7459d25e7e,f9cf214a85719b85,15,car;motorcycle;person,complete,
open-images-test-69566666b79511a6,open_images:test:69566666b79511a6,open_images,69566666b79511a6,,,,duplicate-d08e3756baca3687e6ad,positive,train,images/train/open-images-test-69566666b79511a6.jpg,labels/train/open-images-test-69566666b79511a6.txt,public_v2,76b631dad956180145803e74ce58ca46c975b81fb0538f084ff5a83244a3bdd2,c6e8e7bfea74408562532bb548dec869309527e029628ac2d7241e250eed25b6,843b50465bbde70e,11,person,source_verified,
open-images-test-6956eee4557abeb9,open_images:test:6956eee4557abeb9,open_images,6956eee4557abeb9,,,,duplicate-bad60683d0604e0b6ddb,negative,train,images/train/open-images-test-6956eee4557abeb9.jpg,,public_v2,2f5e48b3a9dc7ec09aebe798e1e915f73f9a715779a067014e45326b1adcb4ee,b78fc3d20cdf84129e4710e599e6a5171e519e9c332fc57a719a5ff8b65d506b,945e6f6b169158ca,0,,accepted_negative,
open-images-test-69e9cad309068ab7,open_images:test:69e9cad309068ab7,open_images,69e9cad309068ab7,,,,duplicate-dab0a9b3562c726c4df4,positive,train,images/train/open-images-test-69e9cad309068ab7.jpg,labels/train/open-images-test-69e9cad309068ab7.txt,public_v2,20bb552d4e0210b3d394b07a2b79bb8800cca545069325584fdd85053565efc9,75eaeb60ac47760f5d641d71cc3dbd76c34fa0dde561614fa5b09fd88772e6f5,82697db5261ad54e,2,person,source_verified,
open-images-test-69fca175d043f227,open_images:test:69fca175d043f227,open_images,69fca175d043f227,,,,duplicate-c30cf0cc039797f5bb2c,positive,train,images/train/open-images-test-69fca175d043f227.jpg,labels/train/open-images-test-69fca175d043f227.txt,public_v2,c170dc33adaba95e7b347c0c31e4470f622821ed42353db8c472bc6264da5cac,6db6708791c6b1b179fe146047de6caeaad87449fe4b5d06176a0b0822214036,81aa30cd9f36cd59,1,car,source_verified,
open-images-test-69ff376c92b69dc0,open_images:test:69ff376c92b69dc0,open_images,69ff376c92b69dc0,,,,duplicate-0584dd6c702d7fdeb234,positive,train,images/train/open-images-test-69ff376c92b69dc0.jpg,labels/train/open-images-test-69ff376c92b69dc0.txt,public_v2,36ff0c58e440cda8224169e95010d187aafba42171cc7c97c35586a29aad34dd,59857b5d7de856d02ac2e596532b89ad4db656306c9e721450a8b236e2619e82,eec6b550905fb119,2,bus;car,complete,
open-images-test-6a167932ce61dd8a,open_images:test:6a167932ce61dd8a,open_images,6a167932ce61dd8a,,,,duplicate-f8b6c006c401a55b4a31,positive,train,images/train/open-images-test-6a167932ce61dd8a.jpg,labels/train/open-images-test-6a167932ce61dd8a.txt,public_v2,bdd7571e5a4cf3c9cb2d7b3dc20714395a344266458958408430acb1ecb4ab8a,7b762cead824f94820f6cfeed3f672d66c6515c894cbe8a74a8ef1a615b8455b,8383f8763b998746,2,car;truck,complete,
open-images-test-6a2e60493369226a,open_images:test:6a2e60493369226a,open_images,6a2e60493369226a,,,,duplicate-b1ca745d0d6eff806065,positive,train,images/train/open-images-test-6a2e60493369226a.jpg,labels/train/open-images-test-6a2e60493369226a.txt,public_v2,56850550b821d0b09d457599f84f8811ddb9b5e80bf6f2b2583e21047828acf3,06a99ef9a4c5d8f6c436f65f10857aad4b12300eab89ebbb5cd7787479ea1e3c,f381c43cbec7d188,4,car;motorcycle;person,source_verified,
open-images-test-6aa7b56c0c3e11bf,open_images:test:6aa7b56c0c3e11bf,open_images,6aa7b56c0c3e11bf,,,,duplicate-58a2f8a4cf3e758aa26b,positive,train,images/train/open-images-test-6aa7b56c0c3e11bf.jpg,labels/train/open-images-test-6aa7b56c0c3e11bf.txt,public_v2,9df847ce587a60644d5f5c99622789573e9cebb4a8c025213c4a9d3b8647fc5b,0e6f0999c02fe7a7916a80e3208a142f3f62153f95856295b7eea154545ebb1c,d2da952d1ad23d89,2,person,source_verified,
open-images-test-6aba33edb9fe95cb,open_images:test:6aba33edb9fe95cb,open_images,6aba33edb9fe95cb,,,,duplicate-f315440aa3d4b31e78ed,positive,train,images/train/open-images-test-6aba33edb9fe95cb.jpg,labels/train/open-images-test-6aba33edb9fe95cb.txt,public_v2,cf23d8719a8c905b98ddde2c0b5d1ce1ca0703e86cc23b04a8d9e6d80ce9bc38,7af45cc8548ac199efde0788bdf21338241788f02ae0e0875e305ddc96a0888a,a996dbe086444d7b,2,person,source_verified,
open-images-test-6ae54f21ff44c7f1,open_images:test:6ae54f21ff44c7f1,open_images,6ae54f21ff44c7f1,,,,duplicate-623934b783b409a19242,positive,train,images/train/open-images-test-6ae54f21ff44c7f1.jpg,labels/train/open-images-test-6ae54f21ff44c7f1.txt,public_v2,84122bc5644fafb4ef503e450beb00200853cf54f0c714c751305dbcfb8a6e8e,b4af113b16df00ea71e6705a75847abfef119de055ad43977b28de345c883375,c481b5def0d4513e,2,car;truck,source_verified,
open-images-test-6b4ac9f99459c3c3,open_images:test:6b4ac9f99459c3c3,open_images,6b4ac9f99459c3c3,,,,duplicate-c8c48399d4699e619191,positive,train,images/train/open-images-test-6b4ac9f99459c3c3.jpg,labels/train/open-images-test-6b4ac9f99459c3c3.txt,public_v2,608fae9da21329f0ec4bc846c695bafc55c5f194e7bfb815306875cc0835136a,67ae387a492b16ed480b6a5718ab6a9bff64e4c1a32d2f052d4d78db20b5d224,8cc378784f1f919c,4,person,source_verified,
open-images-test-6b4c1535ec7357b9,open_images:test:6b4c1535ec7357b9,open_images,6b4c1535ec7357b9,,,,duplicate-3b2dfb74a19abfe2c966,positive,train,images/train/open-images-test-6b4c1535ec7357b9.jpg,labels/train/open-images-test-6b4c1535ec7357b9.txt,public_v2,c2a256f7685f04261589793e6de9ef903e1801455130e7e7bd2c2a51204cd1ce,af6543a6d5f5063990996ba49c289ba5a8178194c0f85e53912759fb44dcd409,cbc20b42959395bf,18,motorcycle;person,complete,
open-images-test-6b6a7ed2ad569b72,open_images:test:6b6a7ed2ad569b72,open_images,6b6a7ed2ad569b72,,,,duplicate-184ccb7ffd2b7bb59538,positive,train,images/train/open-images-test-6b6a7ed2ad569b72.jpg,labels/train/open-images-test-6b6a7ed2ad569b72.txt,public_v2,a2a8c0c5c22a3ee1f6ebdd8cb9a0c0b2e4b48e5a856290cb4484fc98dfb8a573,c4a4de81489e2a9bcfdb948cf84dcf788d8c610cbac03982bfec9e7d31209b73,c869e9f19e8c3171,2,person,source_verified,
open-images-test-6c41aa8d727e79ce,open_images:test:6c41aa8d727e79ce,open_images,6c41aa8d727e79ce,,,,duplicate-b41bbd9fa8a07cc25f30,positive,train,images/train/open-images-test-6c41aa8d727e79ce.jpg,labels/train/open-images-test-6c41aa8d727e79ce.txt,public_v2,2cb2f4716d7cd7d53987d2e275fc5871f0f4f2002503efbc8782d144769056b5,51892d11441c04f85e943ceb75a724ff6459770cae00b3e1f3990664f0c56681,caa5f1500aa5b69f,2,person,source_verified,
open-images-test-6c5aae882339d0b4,open_images:test:6c5aae882339d0b4,open_images,6c5aae882339d0b4,,,,duplicate-c71371f261468921bda7,positive,train,images/train/open-images-test-6c5aae882339d0b4.jpg,labels/train/open-images-test-6c5aae882339d0b4.txt,public_v2,675ddd75378832fa091c747947b5c9f365c57629650349fcb6b783181e3aeec2,70bbb6412579a0be0f79a8476a035f74994fb29b1d3fcc80a22e92892b1cc85a,d921669b3ffc20e0,18,person,source_verified,
open-images-test-6cd25b20bd07d57b,open_images:test:6cd25b20bd07d57b,open_images,6cd25b20bd07d57b,,,,duplicate-a3b05c5e042bb5870697,positive,val,images/val/open-images-test-6cd25b20bd07d57b.jpg,labels/val/open-images-test-6cd25b20bd07d57b.txt,public_v2,93be196140b56cff4b9296a138cfbf4871b5c55c6fc4b8a9abbb07d72580e034,72b938779e74a6be98126799f0a76bc43ce907c31b6d0afc9897cfe29f84498a,eac5b437c6ac5027,2,car;truck,source_verified,
open-images-test-6d077ca8e739b067,open_images:test:6d077ca8e739b067,open_images,6d077ca8e739b067,,,,duplicate-48ac1919e18006e43816,positive,train,images/train/open-images-test-6d077ca8e739b067.jpg,labels/train/open-images-test-6d077ca8e739b067.txt,public_v2,1de9c5d133d5019365725bf8ee7d644f0db553c13072098ab0b1d125c8b0b4cd,0f63a000bc23e9d665e77ec06d0e4333d53e8908976844f7c1301c97cfc0ccb1,c2f168737539181f,1,person,source_verified,
open-images-test-6d205eceef4dddba,open_images:test:6d205eceef4dddba,open_images,6d205eceef4dddba,,,,duplicate-61b4b5114ed4fd5bcf8e,positive,train,images/train/open-images-test-6d205eceef4dddba.jpg,labels/train/open-images-test-6d205eceef4dddba.txt,public_v2,ebcaadc826287b0500708e072269e5d248e34efbb928b25dd8b9753c97f7f763,18c41779fe3ae780fde39a8d3e5c232388c365ab431d7af84b371311afc7af27,e161e5a78e9015de,2,bus;car,source_verified,
open-images-test-6d816f6fd62737a2,open_images:test:6d816f6fd62737a2,open_images,6d816f6fd62737a2,,,,duplicate-c921e38a00a001ee7263,positive,train,images/train/open-images-test-6d816f6fd62737a2.jpg,labels/train/open-images-test-6d816f6fd62737a2.txt,public_v2,45668dc04a4b91792213fd040c2389e020059ef59e20ee732238f36128d901a9,cb9cc06770f36dff064257ba83384e464a3f21928ae051f75b494fa1d75f21e1,c0916b9d63aed1ca,2,person,source_verified,
open-images-test-6e47767c2f50c846,open_images:test:6e47767c2f50c846,open_images,6e47767c2f50c846,,,,duplicate-a99a533fb2be4e52f306,positive,val,images/val/open-images-test-6e47767c2f50c846.jpg,labels/val/open-images-test-6e47767c2f50c846.txt,public_v2,ac9853361cee3bba24d35f4faa240067ab19d7c4b327c7cb8d6407bf579153d6,2098475523b957f381102b8a8a1138ab27f8a420e40e0b7547ce5d482affb672,e7d0ccc0b2372a5b,1,person,source_verified,
open-images-test-6eb5602711c7afca,open_images:test:6eb5602711c7afca,open_images,6eb5602711c7afca,,,,duplicate-cb033f94b85ec0a6d602,negative,train,images/train/open-images-test-6eb5602711c7afca.jpg,,public_v2,0166218e6b2940a7d62e42c51bd600f41c99a15a429783f6b76df343521a45ea,5026e8552a515613cc14108216ab2bebe07179eb5fb24a059885487daca4e9bd,9788aa83b3362cbd,0,,accepted_negative,
open-images-test-6eb88f25e0840ccb,open_images:test:6eb88f25e0840ccb,open_images,6eb88f25e0840ccb,,,,duplicate-341c140a6c825e941f7a,negative,train,images/train/open-images-test-6eb88f25e0840ccb.jpg,,public_v2,690d3bf5451c58462c68d7101272f29a88274ebc48f592a22367c0ce492ea727,daad95ad1faa796ede1e66db308c551af164edb7aa9efa61c769dd338fd92808,9612e6dee0071df8,0,,accepted_negative,
open-images-test-6ebfc50dc21e613c,open_images:test:6ebfc50dc21e613c,open_images,6ebfc50dc21e613c,,,,duplicate-50a78adf9265190e9546,positive,train,images/train/open-images-test-6ebfc50dc21e613c.jpg,labels/train/open-images-test-6ebfc50dc21e613c.txt,public_v2,c0155e9dd6eed1f3aa3c12c6eafbf07d187151ee4b8615b7a58fd9e998d078fb,8807c11f90da0ad5374b3921a3a9d21ada37bd1eb9e3f56149553e25b8b1901c,93e47c4bb714ca34,5,person,source_verified,
open-images-test-6ee748fe67445382,open_images:test:6ee748fe67445382,open_images,6ee748fe67445382,,,,duplicate-15e510cb218b1106ad9f,positive,train,images/train/open-images-test-6ee748fe67445382.jpg,labels/train/open-images-test-6ee748fe67445382.txt,public_v2,c6b96f46578d6922fec3a51ed7e6ff95877a68f9db42d3e4619052305a463114,482d22a439e5780b76cbb9a8f768771dc3e20596f45fce75b205cea6bbf1ed66,bc687923634ca727,12,person,source_verified,
open-images-test-6fa7e98a9fe64f09,open_images:test:6fa7e98a9fe64f09,open_images,6fa7e98a9fe64f09,,,,duplicate-1545d1e037daf214eaf5,positive,train,images/train/open-images-test-6fa7e98a9fe64f09.jpg,labels/train/open-images-test-6fa7e98a9fe64f09.txt,public_v2,e82be341aeb451a07b93ecf0715d6e47c8a9b18f05f52d3f0830effc90c6af58,014d563f2daf06490090595a7f115ab89bc90228bf2d55e429948dd2be45e080,bec2ca948c0fbe98,1,car,source_verified,
open-images-test-6fdff51a742326e2,open_images:test:6fdff51a742326e2,open_images,6fdff51a742326e2,,,,duplicate-704aaa69146271c14234,positive,train,images/train/open-images-test-6fdff51a742326e2.jpg,labels/train/open-images-test-6fdff51a742326e2.txt,public_v2,d6997e9e60d587b53d71584c962820df6f6c2752c22133a6283241fa012480d7,09499c2b7a8d7975ec698070764255ea8495126daca797230a903bc261e07a72,8dc04b3b9b3da568,6,person,source_verified,
open-images-test-6ff662157e65a83f,open_images:test:6ff662157e65a83f,open_images,6ff662157e65a83f,,,,duplicate-a639fb7be17163c772f7,positive,train,images/train/open-images-test-6ff662157e65a83f.jpg,labels/train/open-images-test-6ff662157e65a83f.txt,public_v2,94c0e8d88a89d5511deb2e371012cb38ea2dd71947169ff5cf745fb398a9e66d,c19f1ff6067f8b561a82c16c20271748f45c34b12504dc5685132ffaa399307f,a8a02fe98d7bc41d,1,truck,complete,
open-images-test-70414ba0fbd34cdc,open_images:test:70414ba0fbd34cdc,open_images,70414ba0fbd34cdc,,,,duplicate-97605bc089165cb97dab,positive,train,images/train/open-images-test-70414ba0fbd34cdc.jpg,labels/train/open-images-test-70414ba0fbd34cdc.txt,public_v2,8c622242b671a7df85b6f4da7124421f0d9e8fbeefd90d65dbd7a9f64adbc7c3,bbec67e2ef30a1ab74d88394854ea4c9831bdd219451acec9f4fa6cb837e318b,b8b0c10f6eae3791,2,truck,source_verified,
open-images-test-70610b453c7eb681,open_images:test:70610b453c7eb681,open_images,70610b453c7eb681,,,,duplicate-279b77947f8fb73327f9,positive,train,images/train/open-images-test-70610b453c7eb681.jpg,labels/train/open-images-test-70610b453c7eb681.txt,public_v2,ae58dfd867e1c72a66150e1672668a700e0d7a79cc11350ed043cc4a084fde0d,9669acd5dd7429b655bd59e5d41bb92edca998f437513d41982b8a0616aeb8ab,91994ea7a775548a,3,person,source_verified,
open-images-test-707893ee80815d0b,open_images:test:707893ee80815d0b,open_images,707893ee80815d0b,,,,duplicate-48106bc2085de370e292,positive,train,images/train/open-images-test-707893ee80815d0b.jpg,labels/train/open-images-test-707893ee80815d0b.txt,public_v2,5a6a2c7375c7083ca7d0424559fae0dbb161b4b80fa0232eb2d8a7e183d861c5,5dbeccb863785818442e988eb7aa0810f382e9a79672c35ae6da971816a24170,c747e1189866e4f9,1,car,source_verified,
open-images-test-71023d890bdd4d41,open_images:test:71023d890bdd4d41,open_images,71023d890bdd4d41,,,,duplicate-86c4bdf818fe0b43c97f,positive,train,images/train/open-images-test-71023d890bdd4d41.jpg,labels/train/open-images-test-71023d890bdd4d41.txt,public_v2,2ede77268812aeb5b9ced4f15e1496bc8f7d74ee51a2d79105e1e9c761d2f736,4ec5ff021bf6650f449261f4ace744e05d01fffac9fae7e20db67bf608ff1adc,a38184bc9be1fcd1,12,car;person;truck,complete,
open-images-test-711d741752d501ab,open_images:test:711d741752d501ab,open_images,711d741752d501ab,,,,duplicate-14bd5492cfbe0b2000b8,positive,train,images/train/open-images-test-711d741752d501ab.jpg,labels/train/open-images-test-711d741752d501ab.txt,public_v2,9d8d37e123341347b941dcf96742db3e842286aa50e6d02f5a89a2a72115b9b1,489ed43429cf67dda4f199c335723fd9d9d71d52e51b6de9852bc2aca81397b6,b1f14a4e0697b5e8,1,car,source_verified,
open-images-test-717d982a139f8906,open_images:test:717d982a139f8906,open_images,717d982a139f8906,,,,duplicate-1527cf341642f5ffbba8,positive,train,images/train/open-images-test-717d982a139f8906.jpg,labels/train/open-images-test-717d982a139f8906.txt,public_v2,01426adb0e6730bd36c80a6827b7c45f43b2bb5f2fd03693772b3f39435be172,9addf8fa5427d94190184181c1bc77f0b3eacd1aa665a5f3de7327045e507eb4,d8b4c3a0f4cc5e63,5,person,source_verified,
open-images-test-723f2b49abcdfd93,open_images:test:723f2b49abcdfd93,open_images,723f2b49abcdfd93,,,,duplicate-7ac3c8edaa5b7b461944,positive,val,images/val/open-images-test-723f2b49abcdfd93.jpg,labels/val/open-images-test-723f2b49abcdfd93.txt,public_v2,31d6b210f9b6245b6265c731b36388f1e560f74c04a481cbc786ae124811976c,07a1d04502656eda4342a72eb8edf83483acfb113bec5af226c3c2696ec6b1ef,a2a7ef2a906996c3,4,bicycle;car,source_verified,
open-images-test-726a9bccb60e50a6,open_images:test:726a9bccb60e50a6,open_images,726a9bccb60e50a6,,,,duplicate-f8be888e4e585d9d3521,positive,train,images/train/open-images-test-726a9bccb60e50a6.jpg,labels/train/open-images-test-726a9bccb60e50a6.txt,public_v2,65ac51dcc6ac9f48853dd848111bfa56e132dbcb3ec6c545fa7c1ea55ce00d0b,0934482e1666cc031c5b970f329dc8940ae969a6fb80fd8d6782724f9fa3ff80,eac2943fe9f04718,1,car,source_verified,
open-images-test-72d645dcfecbd33c,open_images:test:72d645dcfecbd33c,open_images,72d645dcfecbd33c,,,,duplicate-5ba6dc15843fd25288ef,positive,train,images/train/open-images-test-72d645dcfecbd33c.jpg,labels/train/open-images-test-72d645dcfecbd33c.txt,public_v2,41ac720ac7951a21779df273505c990f7375d39870b53889b5728009646ee5a5,98bccb62a5d61997d5a50f5d2f44a689f4ed09c458033de62216099eeeb0a65a,e8a8b4d7115493cf,2,bus;car,source_verified,
open-images-test-73574f06bfc62f61,open_images:test:73574f06bfc62f61,open_images,73574f06bfc62f61,,,,duplicate-721066a98d7e4f6da7b3,positive,train,images/train/open-images-test-73574f06bfc62f61.jpg,labels/train/open-images-test-73574f06bfc62f61.txt,public_v2,59688fa4e834f3383cb5970ceaf8dde72bf3d943cb2a864e39205db01e55a6cf,0192912b289fd918e1b77a679a5c026a4246a82380cfbbba52b84c50d8a66126,f27fc106c29eec0c,1,bus,complete,
open-images-test-7365a6c049e8efa1,open_images:test:7365a6c049e8efa1,open_images,7365a6c049e8efa1,,,,duplicate-cc8567937130a9129ed8,positive,train,images/train/open-images-test-7365a6c049e8efa1.jpg,labels/train/open-images-test-7365a6c049e8efa1.txt,public_v2,9086b623a5e34710811a41ce5a43d9696d5de439d9c7182c71249bb2bb0afefa,0ee0a416c190051a6816cbc284902482bd509710467d8934b0eae5fb883d5603,e0908f7f3e4740d6,1,car,source_verified,
open-images-test-737c33e427640f3f,open_images:test:737c33e427640f3f,open_images,737c33e427640f3f,,,,duplicate-d1cd92e6c6e33feb8038,positive,train,images/train/open-images-test-737c33e427640f3f.jpg,labels/train/open-images-test-737c33e427640f3f.txt,public_v2,ec78993f5c95243a9cadcad6dc9d93a05a4ff391b57cb5fc55fc6ea5a54e6dd5,dee9d5210a8596fa7735d68cc21f277ea99e06cbbcf7603decda120a24929b56,94ca5b16c7ba2273,1,car,source_verified,
open-images-test-73915dc0221497fa,open_images:test:73915dc0221497fa,open_images,73915dc0221497fa,,,,duplicate-41fa6fdd16e992227172,positive,train,images/train/open-images-test-73915dc0221497fa.jpg,labels/train/open-images-test-73915dc0221497fa.txt,public_v2,5b5e2c44e965000aed774e53ce4ad5f5b4177c82a0f205c313acbc23488c4a15,41e092ec27641ea01f80563ff0e85002a967d2c41454de38b5f3a5c0c713b66f,ea928b2595d8da2d,10,person,source_verified,
open-images-test-7391f2c0c501b153,open_images:test:7391f2c0c501b153,open_images,7391f2c0c501b153,,,,duplicate-79170da4261c11f332b0,positive,train,images/train/open-images-test-7391f2c0c501b153.jpg,labels/train/open-images-test-7391f2c0c501b153.txt,public_v2,8405b008952e2c82e9ad6fe5e8a0aa7d0b7c2b062c91a6f018a03317de01f962,07c4937517b35f35136f84a354717d7c517b711db71413991066f3d4c9b7196b,ef8f9174dc134911,3,bicycle;car;person,source_verified,
open-images-test-73bf01ae5d9aea95,open_images:test:73bf01ae5d9aea95,open_images,73bf01ae5d9aea95,,,,duplicate-310d64d9f7b632fd9a21,positive,train,images/train/open-images-test-73bf01ae5d9aea95.jpg,labels/train/open-images-test-73bf01ae5d9aea95.txt,public_v2,b7739f15bf210bd70be2f237443c44404ec7ec386c4fa8c764212515e28a5e19,245f94b7e4b9c38ba202b305588833efe18def20fdcd854dc67d4d0905670eda,da3d6114f40bb5ca,7,bicycle;person,source_verified,
open-images-test-73c1b704f48bc73b,open_images:test:73c1b704f48bc73b,open_images,73c1b704f48bc73b,,,,duplicate-24e4930716563897e97a,positive,train,images/train/open-images-test-73c1b704f48bc73b.jpg,labels/train/open-images-test-73c1b704f48bc73b.txt,public_v2,af579cc849067a093062a082a803792f01accae1bdbd14ab8fba5433ca2c96be,c8c9f96797e9a0bcc440d461ef238e1566d8c3aeaef8e1ab9a79bb06e51aec95,d5cd4922969de362,1,car,source_verified,
open-images-test-740055bea96541c6,open_images:test:740055bea96541c6,open_images,740055bea96541c6,,,,duplicate-a1a4f7ffc3f869a10eb9,positive,train,images/train/open-images-test-740055bea96541c6.jpg,labels/train/open-images-test-740055bea96541c6.txt,public_v2,a1304a2156ff00ede4ae37d67b0f61ed89f6cdef2842db4b940e279b56da637a,71985078af0c9897772403045aae0123a4b067281c290ab285760188b5471952,ebe3e43fd11c440a,1,car,source_verified,
open-images-test-7461d7dcb5fedf1a,open_images:test:7461d7dcb5fedf1a,open_images,7461d7dcb5fedf1a,,,,duplicate-200d7a84183e0768bdd1,positive,train,images/train/open-images-test-7461d7dcb5fedf1a.jpg,labels/train/open-images-test-7461d7dcb5fedf1a.txt,public_v2,fec03f16e1d861aa2af69f33d698e99484389cc625e0efdebc83a8c42053f743,3ebbd083c6310c2796d92fe5ad4309bbe689161920e92aefc6459e46830a1ab1,8d89c15e5270aef9,8,person,source_verified,
open-images-test-74a292e2acc23d10,open_images:test:74a292e2acc23d10,open_images,74a292e2acc23d10,,,,duplicate-5654d0f44a575e1fbf8f,positive,train,images/train/open-images-test-74a292e2acc23d10.jpg,labels/train/open-images-test-74a292e2acc23d10.txt,public_v2,b5a14cff47269d10ffa17a9e3decd7f2f7e352e8b4e17da7906fd576e81b4154,c628d2eab10f5eb499c23795b6896a86ff630bf0acda77d9090bcd792c558e16,e09f1d7827949e19,1,car,source_verified,
