image_id,source_identity,source_dataset,source_version,source_id,original_url,landing_url,author,license_url,attribution,site_id,camera_id,sequence_id,event_id,timestamp,group_id,polarity,primary_stratum,annotation_source,review_status,annotator,reviewer,source_sha256,decoded_sha256,compiled_sha256,phash,embedding_model,split,image_path,label_path,cohort,original_file_name,task_id
open-images-test-588b0032da60a225,open_images:test:588b0032da60a225,open_images,V7,588b0032da60a225,https://farm6.staticflickr.com/12/68848235_f5831fff19_o.jpg,https://www.flickr.com/photos/lmlienau/68848235,Global Reactions,https://creativecommons.org/licenses/by/2.0/,Global Reactions / Open Images V7,,,,,,duplicate-2a1644c483e2eb1d55c9,positive,difficult_positive,open_images_reviewed_source,source_verified,,,e09085b9977bc40ddf89773398f4e23361ae0884a80cbd8e446d1b1630627b8f,e7398799cdc301c208dd87294af93f70436a5c74578b9a1dd2792399d2213b9a,23b45fd3dfed2ff89f41ed8f607bf67e4a07042d5fe83a0de472f3bc7840c318,c91e5aa30fb425da,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-588b0032da60a225.jpg,labels/train/open-images-test-588b0032da60a225.txt,public_v2,open-images-test-588b0032da60a225.jpg,
open-images-test-58e627a85fc1ae69,open_images:test:58e627a85fc1ae69,open_images,V7,58e627a85fc1ae69,https://c2.staticflickr.com/9/8725/16245286964_a4be4dde40_o.jpg,https://www.flickr.com/photos/126337928@N05/16245286964,Jeremy Segrott,https://creativecommons.org/licenses/by/2.0/,Jeremy Segrott / Open Images V7,,,,,,duplicate-89d04f5cffc0cd4e1136,positive,rare_environment_positive,human_cvat,complete,Emanuele,Emanuele,3990be8ae2b057fa6095cff8943d7d5ec17a7887a1c4f2edec80acdea4347047,b72586032209b092bd7960117b918161b499b64aeb4b04ce6bf88941ebd7023c,e7417a235eeaa5c2826e33ea3eed42f7a3e9b864a0ff0c57cdcc13df990921cc,b797ec4ca6994870,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-58e627a85fc1ae69.jpg,labels/train/open-images-test-58e627a85fc1ae69.txt,public_v2,open-images-test-58e627a85fc1ae69.jpg,
open-images-test-596e5152efae6084,open_images:test:596e5152efae6084,open_images,V7,596e5152efae6084,https://farm5.staticflickr.com/7056/13462978503_15f7868a97_o.jpg,https://www.flickr.com/photos/slavamy/13462978503,Slava Myronov,https://creativecommons.org/licenses/by/2.0/,Slava Myronov / Open Images V7,,,,,,duplicate-54f794ebcedf737cd699,positive,rare_environment_positive,open_images_reviewed_source,source_verified,,,b7482780b95ff7fe5fd4fbfb774f252fdf9824dc59e9995a05e2c8d1aecb8cb8,708314e1ad9b3b16342343cfe504e3622972f120e5342e7db16ba3981118b9bf,dcfdf344ba8709315ccc3f67ae3d96de3025dfe124af77e1984f2786cfb177cb,8f76c00db3235ccd,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-596e5152efae6084.jpg,labels/train/open-images-test-596e5152efae6084.txt,public_v2,open-images-test-596e5152efae6084.jpg,
open-images-test-5a8f4428fa8e53c1,open_images:test:5a8f4428fa8e53c1,open_images,V7,5a8f4428fa8e53c1,https://farm2.staticflickr.com/8042/8043381297_427a0c0c2f_o.jpg,https://www.flickr.com/photos/mariettaga/8043381297,Public Information Office,https://creativecommons.org/licenses/by/2.0/,Public Information Office / Open Images V7,,,,,,duplicate-c055e838b33fc7ccfc7f,positive,common_positive,open_images_reviewed_source,source_verified,,,dbd7c24f91ac19ee96aee78ffbd78d78c6b5175c91b87e381eb7c74f874c3736,ba9a0b8e66ef275ebace4467be8f3ea9150706f8581a0915d80fe481b58409d7,749b69d67c1169da4f9d62e6a26ef6d73453abeb53f789473a73faa80e1f8d6a,c0503f37b0b56f58,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5a8f4428fa8e53c1.jpg,labels/train/open-images-test-5a8f4428fa8e53c1.txt,public_v2,open-images-test-5a8f4428fa8e53c1.jpg,
open-images-test-5a9ece99e85d64b9,open_images:test:5a9ece99e85d64b9,open_images,V7,5a9ece99e85d64b9,https://c2.staticflickr.com/9/8667/16628137729_46e91d0523_o.jpg,https://www.flickr.com/photos/sixteenmilesofstring/16628137729,Timothy Vollmer,https://creativecommons.org/licenses/by/2.0/,Timothy Vollmer / Open Images V7,,,,,,duplicate-5b855237a8bfc89902a8,positive,rare_environment_positive,human_cvat,complete,Emanuele,Emanuele,192e67e16fb7ff1cb7cbb2be0f66f9cb19eff6d387ac7e84b1f1539bd8754e5b,61639d98da6fcb69b59f48cd191013ed96b75d9e174e59c3bb6f513e4db54c5a,13fafd8672413c301dcc3643eb5fc9a6d61867cf925a47b85644f5abfdc2089c,a4ae1bb58cccc34b,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5a9ece99e85d64b9.jpg,labels/train/open-images-test-5a9ece99e85d64b9.txt,public_v2,open-images-test-5a9ece99e85d64b9.jpg,
open-images-test-5bf182c14ade8c4f,open_images:test:5bf182c14ade8c4f,open_images,V7,5bf182c14ade8c4f,https://c8.staticflickr.com/7/6021/5989717877_2a7d3921c3_o.jpg,https://www.flickr.com/photos/64884898@N04/5989717877,adil113,https://creativecommons.org/licenses/by/2.0/,adil113 / Open Images V7,,,,,,duplicate-6f2b44331ca42113cd83,positive,common_positive,open_images_reviewed_source,source_verified,,,30c73ee45a47faa1c9874dab9f32d99e9c9600fd7bdd4776d842105daff67458,fb9865025895231d719f8f8402343fbc35dd8909a502a1a3cf7438f86fe19f2c,d7e07a6ddaacdfc6b8bfca1d9a5baf67c7a089f464a3d977b214d835311300e4,fcc3326dcd32420f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5bf182c14ade8c4f.jpg,labels/train/open-images-test-5bf182c14ade8c4f.txt,public_v2,open-images-test-5bf182c14ade8c4f.jpg,
open-images-test-5c10d610aac84184,open_images:test:5c10d610aac84184,open_images,V7,5c10d610aac84184,https://farm5.staticflickr.com/4019/4520380262_096c3fd386_o.jpg,https://www.flickr.com/photos/marshillonline/4520380262,marshillonline,https://creativecommons.org/licenses/by/2.0/,marshillonline / Open Images V7,,,,,,duplicate-f701d32285258241d8ad,positive,common_positive,open_images_reviewed_source,source_verified,,,f8e78065ae37e2cf3819ee08e60e4e0dcc53c28750c94f01bdb6a5e986144ee1,f090f1996fbfbb9f70442610899dcdc851269c8ce7b139fad237eb5a6acfc13e,fa0d7b109e3be5500b108e28e0115f983791fab8c24f43b982929cd547c256ab,fa339c2dc6cac149,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5c10d610aac84184.jpg,labels/train/open-images-test-5c10d610aac84184.txt,public_v2,open-images-test-5c10d610aac84184.jpg,
open-images-test-5c6b5876873bd25a,open_images:test:5c6b5876873bd25a,open_images,V7,5c6b5876873bd25a,https://c3.staticflickr.com/6/5190/5641992647_bd14e612f3_o.jpg,https://www.flickr.com/photos/cowgirlonline/5641992647,Cowgirlonline,https://creativecommons.org/licenses/by/2.0/,Cowgirlonline / Open Images V7,,,,,,duplicate-ac5e4a3cc7cbc9e675d3,positive,rare_environment_positive,human_cvat,complete,Emanuele,Emanuele,282cccbdbc559de5db14b0638ecbd0741e35de6f1d0c84044e257b45e4352e84,da02edbca958c7b40c0e3fa4fb551de451537a79032e0984d6b0fca909fad174,5e21db737d00b38938fcc07c1d0550baeacd060fbbf6fbc21783a55e064c20f1,9e37ca164b6a9345,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5c6b5876873bd25a.jpg,labels/train/open-images-test-5c6b5876873bd25a.txt,public_v2,open-images-test-5c6b5876873bd25a.jpg,
open-images-test-5c7826d0597e8724,open_images:test:5c7826d0597e8724,open_images,V7,5c7826d0597e8724,https://farm5.staticflickr.com/7052/6816744652_4cdc0aa0ee_o.jpg,https://www.flickr.com/photos/notthe1s/6816744652,Eric Steuer,https://creativecommons.org/licenses/by/2.0/,Eric Steuer / Open Images V7,,,,,,duplicate-e9598f489708cc9f958a,positive,common_positive,open_images_reviewed_source,source_verified,,,c24de395061d172947ae5faec6337cac0ac96438664ecb1a987eaed9a07bbd4a,cef24bb444578ab221e5c5bfba5eaa0ff0cb7b634bd450f2091c0a26d7f8ad33,c57f7917921d695ecd1a5581c02610e004bc284a1c855c8a032a47854842ac7f,e2caaaaaa9e54536,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5c7826d0597e8724.jpg,labels/train/open-images-test-5c7826d0597e8724.txt,public_v2,open-images-test-5c7826d0597e8724.jpg,
open-images-test-5dcabe0b0d51e7f9,open_images:test:5dcabe0b0d51e7f9,open_images,V7,5dcabe0b0d51e7f9,https://c2.staticflickr.com/8/7259/7014210713_0081781ee8_o.jpg,https://www.flickr.com/photos/76674637@N07/7014210713,akoposimark,https://creativecommons.org/licenses/by/2.0/,akoposimark / Open Images V7,,,,,,duplicate-ee169071ee0187f8ca80,positive,difficult_positive,open_images_reviewed_source,source_verified,,,90bf51e091bca487d51758f1bea4577b4b0f90671e540fe416118763e1ae088c,528e06201fa3027329feab6fbf4c87708296b2190ea38ba093552b42c1244e5a,2c96c4be9067ffd4eb7d3a9f692103ce7d4c8f6636900b5cded6cacabe0146c7,ca8b7b537163063c,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5dcabe0b0d51e7f9.jpg,labels/train/open-images-test-5dcabe0b0d51e7f9.txt,public_v2,open-images-test-5dcabe0b0d51e7f9.jpg,
open-images-test-5ddaf9c19c5291ce,open_images:test:5ddaf9c19c5291ce,open_images,V7,5ddaf9c19c5291ce,https://c7.staticflickr.com/9/8152/7696413378_fc8ca377f5_o.jpg,https://www.flickr.com/photos/suncon/7696413378,SunCon Photos,https://creativecommons.org/licenses/by/2.0/,SunCon Photos / Open Images V7,,,,,,duplicate-d796bf57e81bebe67442,positive,difficult_positive,open_images_reviewed_source,source_verified,,,29ed432cf2a3b842220ad18c21ea65c54207ea46d121ae07c6ee7bd2b8fa565c,c97982185f21f94e7b1c37728373b230704ec281ccd58594c500593f79050fad,8fba4d62799c0c6fd553565e26ce4870f54ebdca6ca8d04c9f7332557095f4d0,aee13524de7e8348,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5ddaf9c19c5291ce.jpg,labels/train/open-images-test-5ddaf9c19c5291ce.txt,public_v2,open-images-test-5ddaf9c19c5291ce.jpg,
open-images-test-5dea6e36dfc75fbb,open_images:test:5dea6e36dfc75fbb,open_images,V7,5dea6e36dfc75fbb,https://c4.staticflickr.com/4/3019/2623881254_b949d03cf4_o.jpg,https://www.flickr.com/photos/figgenhoffer/2623881254,D.C.Atty,https://creativecommons.org/licenses/by/2.0/,D.C.Atty / Open Images V7,,,,,,duplicate-cd1f4e6d9db8246dd844,positive,rare_environment_positive,human_cvat,complete,Emanuele,Emanuele,12d835d62039d227013f3be78655c8b6e3d007e91ef61f9d067a7c3883f7a226,73fcc2747edc179901cb66518f269db8ef51bbda73e9467cddf1f4bc334500e6,c4ab14911fb3465e6e479cce3eafaf781c25150ce15df69b2b586a5d47f3f02d,e373e87a03689c87,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5dea6e36dfc75fbb.jpg,labels/train/open-images-test-5dea6e36dfc75fbb.txt,public_v2,open-images-test-5dea6e36dfc75fbb.jpg,
open-images-test-5e0a6def2bc044c6,open_images:test:5e0a6def2bc044c6,open_images,V7,5e0a6def2bc044c6,https://farm7.staticflickr.com/1058/536317822_b3466ec786_o.jpg,https://www.flickr.com/photos/davidcjones/536317822,David Jones,https://creativecommons.org/licenses/by/2.0/,David Jones / Open Images V7,,,,,,duplicate-7750e498602c491017b4,positive,common_positive,open_images_reviewed_source,source_verified,,,3245fcf68110e6f12aa0005860eea042f1ad3be09f0b88ae3713efaa26ebedc6,5c952ccc3d0a749dd3e239154150b8f6bf4406be8ab074b35d3bea5def027d40,cbf9abcd81ad1226b4d4ffb9faa744b08f3445917a88f35a54f236cd3032e2f6,9ff3e0d0f2720487,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5e0a6def2bc044c6.jpg,labels/train/open-images-test-5e0a6def2bc044c6.txt,public_v2,open-images-test-5e0a6def2bc044c6.jpg,
open-images-test-5e3a978ab9c582de,open_images:test:5e3a978ab9c582de,open_images,V7,5e3a978ab9c582de,https://c7.staticflickr.com/6/5179/5573168615_025a6b312c_o.jpg,https://www.flickr.com/photos/mudeth/5573168615,Abhijit Shylanath,https://creativecommons.org/licenses/by/2.0/,Abhijit Shylanath / Open Images V7,,,,,,duplicate-00111e12af4b268f51e6,positive,difficult_positive,open_images_reviewed_source,source_verified,,,db857740dc47a799f0c8a0147cc16a9399f49493dd2c4197f896e4903465c059,c52ebaa9a8bb6d28b9a0f195f48b8b571bca63a4846762647eafbe409103cc78,ea1d9da1ecbb8e623aee4187a9caefd0194f1914a200021db58d0e3dcc025e6f,8384c41309ecf77f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5e3a978ab9c582de.jpg,labels/train/open-images-test-5e3a978ab9c582de.txt,public_v2,open-images-test-5e3a978ab9c582de.jpg,
open-images-test-5e6696c175d3f063,open_images:test:5e6696c175d3f063,open_images,V7,5e6696c175d3f063,https://farm4.staticflickr.com/4017/4392763463_cba6b19361_o.jpg,https://www.flickr.com/photos/jontintinjordan/4392763463,jon jordan,https://creativecommons.org/licenses/by/2.0/,jon jordan / Open Images V7,,,,,,duplicate-86e1b3fbf202f5b706f4,positive,difficult_positive,open_images_reviewed_source,source_verified,,,860d46a2b87c2ae21c22d6d2082e1bd92943685c8d8ba1e82af31da689a0b2fa,bcbd36fd40fcda7c52ccef31ff0db2ddd615c67304963d9390e898980b7eb881,295a884ba310d9eeabfa6c2b5168835b9d8930700ea1b65eb9622ff8b1245268,b8d54e56c1c88cfa,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5e6696c175d3f063.jpg,labels/train/open-images-test-5e6696c175d3f063.txt,public_v2,open-images-test-5e6696c175d3f063.jpg,
open-images-test-5e7249c258677d18,open_images:test:5e7249c258677d18,open_images,V7,5e7249c258677d18,https://c1.staticflickr.com/6/5135/5507624385_17c0705a1a_o.jpg,https://www.flickr.com/photos/vasenka/5507624385,VasenkaPhotography,https://creativecommons.org/licenses/by/2.0/,VasenkaPhotography / Open Images V7,,,,,,duplicate-89efbaca3e060e0cdad9,positive,common_positive,open_images_reviewed_source,source_verified,,,9f413b6d6d5fd84e6fd0e4bc4d43d6c593b5cd5764aa8add88ec0a24addbbb55,8055c167e7963b24c1ea14ae3328601821f57bdbd9ba0cc7faf56a9464523aac,6a7b84bda1648e979cc3626831805aa781c19f7ffaf79425b61f4fa34dfd7b8f,c9c33274589bc3e6,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5e7249c258677d18.jpg,labels/train/open-images-test-5e7249c258677d18.txt,public_v2,open-images-test-5e7249c258677d18.jpg,
open-images-test-5e9c983ecbe4af71,open_images:test:5e9c983ecbe4af71,open_images,V7,5e9c983ecbe4af71,https://farm2.staticflickr.com/7319/9656276690_7d8ae4c627_o.jpg,https://www.flickr.com/photos/loughboroughuniversitylibrary/9656276690,Loughborough University Library,https://creativecommons.org/licenses/by/2.0/,Loughborough University Library / Open Images V7,,,,,,duplicate-b3d1fd5e2ead7a641cef,positive,common_positive,open_images_reviewed_source,source_verified,,,0aac68b46d7d3ff9c019c81423e5a98b846beec4cdb6dd13590a2901c56ecc87,627039961eaabe8dd0cbbcafe9da0039710cc4b47bcde07593304390d340b3c8,a46cb09a4be43b346ccea5b60ea56374f852fc990fed5035107b312cb2d6d785,a101d87eed307979,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5e9c983ecbe4af71.jpg,labels/train/open-images-test-5e9c983ecbe4af71.txt,public_v2,open-images-test-5e9c983ecbe4af71.jpg,
open-images-test-5eca4159ef3328cd,open_images:test:5eca4159ef3328cd,open_images,V7,5eca4159ef3328cd,https://c6.staticflickr.com/8/7114/7562497928_b83981bd5a_o.jpg,https://www.flickr.com/photos/keyslibraries/7562497928,Florida Keys--Public Libraries,https://creativecommons.org/licenses/by/2.0/,Florida Keys--Public Libraries / Open Images V7,,,,,,duplicate-dad323c0672b8231c132,positive,difficult_positive,open_images_reviewed_source,source_verified,,,e19d1b35a01356948b84a369a0ecfc4e02872d62ddf7f277949fe346104b70f3,bc7a938ea318347b6f313d062c9c826d3c1085be01c6f417cc999c2b98b8d6eb,9325847f19e08245902505b7e6b3a8cf1a02c0be040ff25757e52928ab2c0511,9e9ede4e432391d0,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5eca4159ef3328cd.jpg,labels/train/open-images-test-5eca4159ef3328cd.txt,public_v2,open-images-test-5eca4159ef3328cd.jpg,
open-images-test-5eeb3f93a07fb208,open_images:test:5eeb3f93a07fb208,open_images,V7,5eeb3f93a07fb208,https://c1.staticflickr.com/6/5540/9671991190_9d08f693f9_o.jpg,https://www.flickr.com/photos/nimrodp/9671991190,Nimrod Persson,https://creativecommons.org/licenses/by/2.0/,Nimrod Persson / Open Images V7,,,,,,duplicate-7d9acf58e20a218e8456,positive,difficult_positive,open_images_reviewed_source,source_verified,,,feb74b4ed4bb2b7db499546125fdf86f1a0befef3623021d7ce63f4d4078c01b,994eae5464bfcec14aaa4967404c72646dcd89d7172a12f3fc79177d380aafb2,dd6c3de5512bc1df6e8b6358166baf529a7b3049775b7a981ec915dd62a54ce0,80afc279a277da8a,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5eeb3f93a07fb208.jpg,labels/train/open-images-test-5eeb3f93a07fb208.txt,public_v2,open-images-test-5eeb3f93a07fb208.jpg,
open-images-test-5ef5c8e186f1dbcf,open_images:test:5ef5c8e186f1dbcf,open_images,V7,5ef5c8e186f1dbcf,https://c8.staticflickr.com/8/7167/6642717263_dea6732ac1_o.jpg,https://www.flickr.com/photos/ndrwfgg/6642717263,Andy / Andrew Fogg,https://creativecommons.org/licenses/by/2.0/,Andy / Andrew Fogg / Open Images V7,,,,,,duplicate-13fa264d30afbaea450a,positive,difficult_positive,open_images_reviewed_source,source_verified,,,e59e4526b94952be747d5488335f938d2e72244f9d13ce2b26d11ff2dad95b16,3b1d91766f00e0f54331a72f3994383141c5d965b0cc47baef59289107ff4e4c,be3a0615573fbc88a9045f65e5f42ebb392f6a19d87b54bb9194a7ca406f8a54,837adc37d90b6702,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5ef5c8e186f1dbcf.jpg,labels/train/open-images-test-5ef5c8e186f1dbcf.txt,public_v2,open-images-test-5ef5c8e186f1dbcf.jpg,
open-images-test-5f4b6bb22102d69c,open_images:test:5f4b6bb22102d69c,open_images,V7,5f4b6bb22102d69c,https://c5.staticflickr.com/6/5341/8753552375_7bc2792060_o.jpg,https://www.flickr.com/photos/gordontarpley/8753552375,Gordon Tarpley,https://creativecommons.org/licenses/by/2.0/,Gordon Tarpley / Open Images V7,,,,,,duplicate-615c3243bb72f14418b9,positive,common_positive,open_images_reviewed_source,source_verified,,,811aae2baffa5998ef39ea2930eed5ff83cbfe69ca8781e99d40eecc9f74c12e,c35146af04f5cba0a8da65192f25fd886ed0536813bc623d861d45b4e4635e3e,1a8fa7e7a511722c6e95eba302b297fe6406f369997af29163b85b4563a3e1f3,d321074a2db55eda,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5f4b6bb22102d69c.jpg,labels/train/open-images-test-5f4b6bb22102d69c.txt,public_v2,open-images-test-5f4b6bb22102d69c.jpg,
open-images-test-5f568f8639d4ed3c,open_images:test:5f568f8639d4ed3c,open_images,V7,5f568f8639d4ed3c,https://c5.staticflickr.com/7/6022/5921293551_7727c61c6b_o.jpg,https://www.flickr.com/photos/smjb/5921293551,Simon Yeo,https://creativecommons.org/licenses/by/2.0/,Simon Yeo / Open Images V7,,,,,,duplicate-2a8287745696eca40c00,positive,common_positive,open_images_reviewed_source,source_verified,,,4c0f3b09a460249a16400c6b7b19158b6491d6e9ad940b25a8955b6ec65057a6,ad3be68b7f09d326626a7dae520c2c35e7fc951290786662ce15c99e183e11bf,9cace37431834ae75cb1c454506adbf343e753a86a085f5f2f974fc5bac29d9f,b61ce0d3cc62714f,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5f568f8639d4ed3c.jpg,labels/train/open-images-test-5f568f8639d4ed3c.txt,public_v2,open-images-test-5f568f8639d4ed3c.jpg,
open-images-test-5f596d2e091f2489,open_images:test:5f596d2e091f2489,open_images,V7,5f596d2e091f2489,https://c2.staticflickr.com/6/5598/15265518979_f836e1b2b7_o.jpg,https://www.flickr.com/photos/italiamotori/15265518979,Motori Italia,https://creativecommons.org/licenses/by/2.0/,Motori Italia / Open Images V7,,,,,,duplicate-fff279624f591dca0d66,positive,common_positive,human_cvat,complete,Emanuele,Emanuele,e1b272b39dbad24587a394b9c8d7f6c0e80713f00e55d348c39d7bc12f29c27c,66eec418bff510497b2724260ba462025b3ad3897ce0b8e3f8f0ab4cbfeeb85a,9a3fea53d9ffb13e1dff1b41ca89b98a9c88a560ef3f4b1b5954213d639de7c8,e91296e9b3c684ab,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5f596d2e091f2489.jpg,labels/train/open-images-test-5f596d2e091f2489.txt,public_v2,open-images-test-5f596d2e091f2489.jpg,
open-images-test-5fc5f0be44e49931,open_images:test:5fc5f0be44e49931,open_images,V7,5fc5f0be44e49931,https://farm2.staticflickr.com/7437/13436631964_2fd0a9a612_o.jpg,https://www.flickr.com/photos/shannonpatrick17/13436631964,shannonpatrick17,https://creativecommons.org/licenses/by/2.0/,shannonpatrick17 / Open Images V7,,,,,,duplicate-7929b43722c47c7412f2,negative,hard_negative,human_negative_review,accepted_negative,,Emanuele,2f5aafd850d41ee62e8123ee49037f2b1ecefb07c8a5da17481bfceff031cb26,2312bb5e6a7ed1488cfaa47db4c4c8f9d14ff41084cb4629e6f8e0cc897d7803,2ca1cd30c05af184243d428abd39fc511e992828e772fe7579e3e945dbc9170a,c1f832952d6de4c9,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5fc5f0be44e49931.jpg,,public_v2,open-images-test-5fc5f0be44e49931.jpg,
open-images-test-5fed2a26689e3e8b,open_images:test:5fed2a26689e3e8b,open_images,V7,5fed2a26689e3e8b,https://c4.staticflickr.com/6/5485/9788216444_c799c8c454_o.jpg,https://www.flickr.com/photos/raybouk/9788216444,Ray Bouknight,https://creativecommons.org/licenses/by/2.0/,Ray Bouknight / Open Images V7,,,,,,duplicate-e0231090f1626d22cbad,positive,rare_environment_positive,open_images_reviewed_source,source_verified,,,47c6777fd2fa8326b00cfb2f35acf6c66b964928b373ca0618562f6188d7a0ce,8b19e58c621f8bffa7f44c09d7faf9bcf83f876d063cf4cbbcdb8cfecb126d2d,349651c956813b52df76189f127c618779e2b65b07d5f74ecde926608b39dced,e849c46e95f97a88,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-5fed2a26689e3e8b.jpg,labels/train/open-images-test-5fed2a26689e3e8b.txt,public_v2,open-images-test-5fed2a26689e3e8b.jpg,
open-images-test-6040600c1ec2e472,open_images:test:6040600c1ec2e472,open_images,V7,6040600c1ec2e472,https://farm3.staticflickr.com/1321/5122511752_b14ab32653_o.jpg,https://www.flickr.com/photos/sidm/5122511752,Sid Mosdell,https://creativecommons.org/licenses/by/2.0/,Sid Mosdell / Open Images V7,,,,,,duplicate-4417c13b346ad6e022d7,positive,difficult_positive,open_images_reviewed_source,source_verified,,,1260182cdc2864c32005e618afde85e97a1057e2f6b0d26a90ec2d7bb3f27ea5,27f5eb25640ebf1b5a31133662d83d37c1125dd57690d4b606c9b99b3bc6b0e6,4d0e778d45a4c25d3f0bc389e975d2596874a50e3ae3392f3a2f94335364939e,9631646bd336cc39,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-6040600c1ec2e472.jpg,labels/train/open-images-test-6040600c1ec2e472.txt,public_v2,open-images-test-6040600c1ec2e472.jpg,
open-images-test-609c8909d1cb74f6,open_images:test:609c8909d1cb74f6,open_images,V7,609c8909d1cb74f6,https://farm7.staticflickr.com/3698/9711473912_72f1446b6d_o.jpg,https://www.flickr.com/photos/christinafoxx/9711473912,Chris Tina Bruce,https://creativecommons.org/licenses/by/2.0/,Chris Tina Bruce / Open Images V7,,,,,,duplicate-0ba4f005ac179641124a,positive,common_positive,open_images_reviewed_source,source_verified,,,c3703b56a1f1f810f98ddb40721608f70eea4eb2efb54b1e77d38683bd86d3eb,84b2da9a76ed7225fbca61c759c361c77ba2014c1168f82ec8f780aa11b0b6ad,241e59a2a309e514e22e16870c97fd0316d93a115794be90305f2289a781b311,9a52903dc69e2fc3,sscd_disc_mixup.torchscript.pt@sha256:9f26bd4c848cc19b73d2ae92eea6e04886f61a7b764ceb7a13aeee62e6a6db56,train,images/train/open-images-test-609c8909d1cb74f6.jpg,labels/train/open-images-test-609c8909d1cb74f6.txt,public_v2,open-images-test-609c8909d1cb74f6.jpg,
